id,propertyid,location,subdivision,bldg_description,year_built,sq_ft
25487,157739,1504 NW 9TH ST,NEAS ADDITION,Duplex One Story,1910,1726
25506,157031,2349 W LINDLEY AVE,WEST LAWN GARDEN ADD,Duplex One Story,2012,2290
25512,153353,1934 W PARK PL,BAUMANS ADDITION,Duplex One Story,1928,1878
25518,157747,1531 NW 8TH ST,NEAS ADDITION,Duplex One Story,1910,1344
25523,157748,1529 NW 8TH ST,NEAS ADDITION,Duplex One Story,1910,1248
25601,157763,1322 NW 8TH ST,NEAS ADDITION,Duplex One Story,1910,924
25621,157768,1317 NW 7TH ST,NEAS ADDITION,Duplex One Story,1910,1386
25625,157769,1315 NW 7TH ST,NEAS ADDITION,Duplex One Story,1910,1083
25649,153381,1941 NW 12TH ST,AVEY & WETZEL,Duplex One Story,1927,1904
25711,160292,631 NW 6TH ST,EDWARDS ADDITION,Duplex One Story,1920,840
25732,157790,1508 NW 8TH ST,NEAS ADDITION,Duplex One Story,1915,1224
25816,157809,1612 NW 8TH ST,NEAS ADDITION,Duplex One Story,1910,1064
25826,157811,1620 NW 8TH ST,NEAS ADDITION,Duplex One Story,1915,1094
25860,153428,2020 NW 12TH ST,YOUNGS ENGLEWOOD ADD,Duplex One Story,1930,2012
25864,153429,2014 NW 12TH ST,YOUNGS ENGLEWOOD ADD,Duplex One Story,1916,1144
25893,153434,2001 NW 11TH ST,YOUNGS ENGLEWOOD ADD,Duplex One Story,1929,1344
25952,157835,1625 LINWOOD BLVD,NEAS ADDITION,Duplex One Story,1915,1737
25979,157842,1500 NW 7TH ST,NEAS ADDITION,Duplex One Story,1905,925
25992,157845,1504 NW 7TH ST,NEAS ADDITION,Duplex One Story,1910,1092
26015,153460,1410 N PENNSYLVANIA AVE,YOUNGS ENGLEWOOD ADD,Duplex One Story,1935,1511
26050,157857,1505 LINWOOD BLVD,NEAS ADDITION,Duplex One Story,1910,1412
26113,160417,621 NW 7TH ST,BEIDLER HEIGHTS ADD,Duplex One Story,1905,1516
26137,157180,2408 NW 1ST TER,UNPLTD PT SEC 31 12N 3W,Duplex One Story,2008,2000
26267,157928,1517 NW 6TH ST,NEAS ADDITION,Duplex One Story,1910,1164
26362,160532,907 N FRANCIS AVE,NORTHWEST TO OKLA CY,Duplex One Story,1907,946
26400,158002,1326 NW 6TH ST,NEAS ADDITION,Duplex One Story,1910,1443
26482,158052,1227 NW 7TH ST,FAIRVIEW ADDITION,Duplex One Story,1910,1144
26510,158069,1230 NW 7TH ST,FAIRVIEW ADDITION,Duplex One Story,1910,912
26527,158083,1125 LINWOOD BLVD,FAIRVIEW ADDITION,Duplex One Story,1905,972
26533,160635,801 NW 5TH ST,NORTHWEST TO OKLA CY,Duplex One Story,1903,1099
309,132217,1518 NW 37TH ST,PUTNAM HEIGHTS ADD,Duplex One half Story,1936,3622
323,130534,900 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One half Story,1940,2664
332,130535,904 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One half Story,1939,2493
341,130536,908 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One half Story,1936,2505
350,130537,912 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One half Story,1934,2037
359,130538,916 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One half Story,1934,2075
367,130539,1000 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One half Story,1934,2370
1469,133868,2201 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex One half Story,1982,4583
1534,133875,2225 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex One half Story,1964,3546
1578,133880,2204 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex One half Story,2005,2010
1593,133881,2206 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex One half Story,2005,2010
2469,132431,1114 NW 41ST ST,PUTNAM HEIGHTS ADD,Duplex One half Story,1929,2071
3137,133515,1825 NW 42ND ST,WILEMAN 10TH,Duplex One half Story,1964,3406
6307,139798,128 NW 31ST ST,EDGEMERE PARK ADD,Duplex One half Story,1947,1578
6307,139798,128 NW 31ST ST,EDGEMERE PARK ADD,Duplex One half Story,1947,1493
6309,137873,1215 NW 30TH ST,MILITARY PARK ADD,Duplex One half Story,1911,1678
7564,138007,1424 NW 33RD ST,MILITARY PARK ADD,Duplex One half Story,1905,1595
7568,139924,421 NW 32ND ST,EDGEMERE PARK ADD,Duplex One half Story,1930,2388
7588,139926,413 NW 32ND ST,EDGEMERE PARK ADD,Duplex One half Story,1930,1878
7648,139932,408 NW 33RD ST,EDGEMERE PARK ADD,Duplex One half Story,1929,1847
7687,139936,424 NW 33RD ST,EDGEMERE PARK ADD,Duplex One half Story,1929,2544
8365,140003,417 NW 33RD ST,EDGEMERE PARK ADD,Duplex One half Story,1930,2123
8378,140005,409 NW 33RD ST,EDGEMERE PARK ADD,Duplex One half Story,1930,2353
9170,139163,2029 NW 25TH ST,WEST LAWN PARK,Duplex One half Story,1936,2051
9170,139163,2029 NW 25TH ST,WEST LAWN PARK,Duplex One half Story,1936,880
9705,140269,2601 N ROBINSON AVE,JEFFERSON PARK ADD,Duplex One half Story,1922,2428
10604,140873,802 NW 25TH ST,PLEASANT VIEW ADD,Duplex One half Story,1928,1290
10604,140873,802 NW 25TH ST,PLEASANT VIEW ADD,Duplex One half Story,1928,1290
10733,138782,3010 N MILITARY AVE,ADAMS SUB ADDITION,Duplex One half Story,1922,1839
11079,140409,414 NW 28TH ST,JEFFERSON PARK ADD,Duplex One half Story,1929,3276
11607,151083,901 NW 12TH ST,CLASSENS MARQUETTE,Duplex One half Story,1932,2018
11751,140494,420 NW 30TH ST,JEFFERSON PARK ADD,Duplex One half Story,1926,2005
12408,139417,1630 NW 35TH ST,MILITARY PARK ADD,Duplex One half Story,1978,2165
12408,139417,1630 NW 35TH ST,MILITARY PARK ADD,Duplex One half Story,1978,2165
12826,190743,3621 N DREXEL BLVD,MORRIS WILL ROGER PARK,Duplex One half Story,1980,3530
12845,190745,3615 N DREXEL BLVD,MORRIS WILL ROGER PARK,Duplex One half Story,1960,2389
12851,190746,3609 N DREXEL BLVD,MORRIS WILL ROGER PARK,Duplex One half Story,1961,2750
12864,190747,3605 N DREXEL BLVD,MORRIS WILL ROGER PARK,Duplex One half Story,1963,3461
13209,190791,3033 NW 32ND ST,RAVENSWOOD ADDITION,Duplex One half Story,1925,1888
14312,158779,1615 NW 1ST ST,CARLE & COLCORD ADDITION,Duplex One half Story,1906,1926
14497,192560,3202 NW 23RD ST,LINWOOD PLACE AMENDED,Duplex One half Story,1931,2413
15529,194133,1811 N WOODWARD AVE,LINWOOD PLACE AMENDED,Duplex One half Story,1932,2287
15784,135729,2140 W EUBANKS,WEST POINT AMD E2,Duplex One half Story,1929,1763
15877,150303,127 NW 21ST ST,WINANS HIGHLAND TERR,Duplex One half Story,1920,1776
16024,154227,2329 NW 20TH ST,AURORA ADDITION,Duplex One half Story,1929,2114
16402,154323,2338 NW 19TH ST,AURORA ADDITION,Duplex One half Story,1925,1476
16442,154333,2410 NW 19TH ST,AURORA ADDITION,Duplex One half Story,1959,2616
16647,154385,2309 NW 17TH ST,AURORA ADDITION,Duplex One half Story,1927,2350
16684,158946,1805 NW 9TH ST,BELL VERN ADDITION,Duplex One half Story,1915,1708
16735,154407,2333 NW 16TH ST,AURORA ADDITION,Duplex One half Story,1929,2734
17115,154505,2220 NW 22ND ST,LAS VEGAS ADDITION,Duplex One half Story,1925,2750
17121,154506,2224 NW 22ND ST,LAS VEGAS ADDITION,Duplex One half Story,1929,2849
18456,141117,501 W HILL ST,CENTRAL PARK ADDITION,Duplex One half Story,1930,2711
18934,151862,1318 NW 22ND ST,UNIVERSITY ADDITION,Duplex One half Story,1927,1924
19026,191552,3141 NW 23RD ST,DENNISTON PARK ADD,Duplex One half Story,1930,2170
19714,152312,1301 N KLEIN AVE,SUMMERS PLACE ADD,Duplex One half Story,1930,1624
19758,154721,2243 NW 10TH ST,YOUNGS ENGLEWOOD ADD,Duplex One half Story,1920,2752
19775,152324,1211 N KLEIN AVE,SUMMERS PLACE ADD,Duplex One half Story,1930,2232
19829,193061,3116 NW 12TH ST,SHARTEL BOULEVARD,Duplex One half Story,1940,2349
20284,154746,2331 NW 10TH ST,YOUNGS ENGLEWOOD ADD,Duplex One half Story,1928,1898
20344,154761,2346 W PARK PL,YOUNGS ENGLEWOOD ADD,Duplex One half Story,1925,2019
20490,152093,1406 NW 19TH ST,NICHOLS UNIV PLACE,Duplex One half Story,1929,2109
20498,152094,1408 NW 19TH ST,NICHOLS UNIV PLACE,Duplex One half Story,1929,2509
20536,152102,1422 NW 19TH ST,NICHOLS UNIV PLACE,Duplex One half Story,1929,2109
20601,155406,2635 NW 13TH ST,MILLERS BOULEVARD AMD,Duplex One half Story,1931,2158
20740,141499,901 NW 30TH ST,GRAND VIEW ADDITION,Duplex One half Story,1909,1680
20789,141509,814 NW 31ST ST,GRAND VIEW ADDITION,Duplex One half Story,1900,1126
20953,154879,1201 N PENNSYLVANIA AVE,YOUNGS ENGLEWOOD ADD,Duplex One half Story,1933,2003
21197,152339,1201 N ELLISON AVE,SUMMERS PLACE ADD,Duplex One half Story,1910,1943
21250,141603,901 NW 32ND ST,GRAND VIEW ADDITION,Duplex One half Story,1924,1922
21280,152355,1131 N ELLISON AVE,SUMMERS PLACE ADD,Duplex One half Story,1922,2209
21390,155568,2644 NW 11TH ST,MILLERS BOULEVARD,Duplex One half Story,1929,2457
21526,156188,2701 NW 20TH ST,CRESTWOOD ADDITION,Duplex One half Story,1930,2631
21643,152435,1128 NW 11TH ST,SHIELDS HEIGHTS SUB,Duplex One half Story,1930,1782
21663,156212,2536 NW 21ST ST,CRESTWOOD ADDITION,Duplex One half Story,1929,2257
21782,156237,2561 NW 20TH ST,CRESTWOOD ADDITION,Duplex One half Story,1926,2354
21824,155659,1521 N MILLER BLVD,MILLERS BOULEVARD,Duplex One half Story,1952,2302
21896,156256,2807 NW 19TH ST,CRESTWOOD ADDITION,Duplex One half Story,1931,2380
22127,156303,2749 NW 19TH ST,CRESTWOOD ADDITION,Duplex One half Story,1930,2009
22136,156305,2759 NW 19TH ST,CRESTWOOD ADDITION,Duplex One half Story,1930,2390
22186,152571,1621 W PARK PL,BEVERS SUB ADDITION,Duplex One half Story,1917,2006
22225,156324,2555 NW 19TH ST,CRESTWOOD ADDITION,Duplex One half Story,1928,2249
23129,152770,1223 N MCKINLEY AVE,G & WEESNER SUB B11-13 DIT HT,Duplex One half Story,1915,1554
23139,156508,2501 NW 17TH ST,CRESTWOOD ADDITION,Duplex One half Story,1936,2966
23295,156541,2801 NW 16TH ST,CRESTWOOD ADDITION,Duplex One half Story,1926,2491
23319,152918,1720 NW 15TH ST,COLLEGE ADDITION,Duplex One half Story,1928,1683
23523,151256,1001 NW 21ST ST,UNIVERSITY ADDITION,Duplex One half Story,1938,2696
23545,156591,1713 N VILLA AVE,CRESTWOOD ADDITION,Duplex One half Story,1924,2395
23615,156605,2500 NW 20TH ST,JONES PARK ADDITION,Duplex One half Story,1930,1303
23824,151319,604 NW 22ND ST,UNIVERSITY ADDITION,Duplex One half Story,1929,1758
23867,159163,1943 NW 8TH ST,BELL VERN ADDITION,Duplex One half Story,1930,1663
24022,154033,2311 N GATEWOOD AVE,GATEWOOD ADDITION,Duplex One half Story,1951,2404
24094,151371,824 NW 21ST ST,UNIVERSITY ADDITION,Duplex One half Story,1915,2434
24277,154084,1712 N PENNSYLVANIA AVE,MCKINLEY PLACE ADD,Duplex One half Story,1929,2246
24808,151512,606 NW 19TH ST,UNIVERSITY ADDITION,Duplex One half Story,1935,2632
24990,157637,1401 NW 9TH ST,BRAUERS HEIGHTS ADD,Duplex One half Story,1920,1966
25167,157673,1218 NW 9TH ST,BRAUERS HEIGHTS ADD,Duplex One half Story,1930,2405
25625,157769,1315 NW 7TH ST,NEAS ADDITION,Duplex One half Story,1930,704
25792,153413,2018 NW 11TH ST,YOUNGS ENGLEWOOD ADD,Duplex One half Story,1921,1814
26374,157989,611 N DOUGLAS AVE,NEAS ADDITION,Duplex One half Story,1915,1297
476,133763,2202 NW 45TH ST,ROBERTS PENWOOD,Duplex Two Story,1980,4755
638,132250,1502 NW 39TH ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1920,2132
650,132251,1444 NW 39TH ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1920,3030
965,132773,1832 NW 38TH ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1925,1416
1394,132326,1225 NW 38TH ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1947,1808
1455,132331,1130 NW 39TH ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1930,2700
1487,133870,2205 NW 49TH ST STE A,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1982,2816
1498,133871,2207 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1970,5046
1510,133872,2211 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1971,5066
1517,133873,2215 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1964,4369
1524,133874,2219 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1964,4358
1529,132339,3915 N WESTERN AVE,PUTNAM HEIGHTS ADD,Duplex Two Story,1937,2136
1545,133876,2227 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1964,3628
1556,133877,2233 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1963,3984
1567,133878,2200 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1982,2447
1571,133879,2202 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1982,2447
1582,132344,1117 NW 38TH ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1919,3047
1605,133882,2208 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1981,2447
1609,133883,2210 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1981,2447
1621,133884,2218 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1966,4662
1631,133885,2220 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1965,3796
1649,133887,2230 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1964,3776
1658,131712,4408 N CLASSEN BLVD,HILLCREST SUB ADD,Duplex Two Story,1947,2046
1661,133889,2232 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1964,3967
1672,131713,4404 N CLASSEN BLVD,HILLCREST SUB ADD,Duplex Two Story,1947,2046
1674,133890,2236 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex Two Story,1964,3872
1676,131714,4400 N CLASSEN BLVD,HILLCREST SUB ADD,Duplex Two Story,1947,2046
1718,132358,1118 NW 38TH ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1939,2265
1723,130294,4400 N HARVEY PKWY,EDGEMERE TERRACE,Duplex Two Story,1951,1900
1732,130295,4406 N HARVEY PKWY,EDGEMERE TERRACE,Duplex Two Story,1951,2056
1734,132359,1116 NW 38TH ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1939,2230
1742,132360,1110 NW 38TH ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1939,2098
1744,131721,1209 NW 43RD ST,HILLCREST SUB ADD,Duplex Two Story,1934,2407
1750,132361,1104 NW 38TH ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1939,2008
1753,130297,4414 N HARVEY PKWY,EDGEMERE TERRACE,Duplex Two Story,1951,2262
1761,132362,3823 N WESTERN AVE,PUTNAM HEIGHTS ADD,Duplex Two Story,1928,3789
1763,130298,4420 N HARVEY PKWY,EDGEMERE TERRACE,Duplex Two Story,1951,2000
1781,130300,4506 N HARVEY PKWY,EDGEMERE TERRACE,Duplex Two Story,1951,1900
1791,130301,4516 N HARVEY PKWY A/B,EDGEMERE TERRACE,Duplex Two Story,1952,3064
1825,130305,4620 N HARVEY PKWY,EDGEMERE TERRACE,Duplex Two Story,1954,2056
1964,131744,1212 NW 43RD ST,SHAWS HTS SUB DIV,Duplex Two Story,1938,2216
2294,130723,832 NW 37TH ST,CROWN HEIGHTS ADD,Duplex Two Story,1936,2864
2302,130724,836 NW 37TH ST,CROWN HEIGHTS ADD,Duplex Two Story,1940,3118
2313,130725,900 NW 37TH ST,CROWN HEIGHTS ADD,Duplex Two Story,1937,3119
2321,130726,904 NW 37TH ST,CROWN HEIGHTS ADD,Duplex Two Story,1938,2628
2333,130727,910 NW 37TH ST,CROWN HEIGHTS ADD,Duplex Two Story,1938,3473
2372,130730,911 NW 36TH TER,CROWN HEIGHTS ADD,Duplex Two Story,1932,2190
2386,130731,907 NW 36TH TER,CROWN HEIGHTS ADD,Duplex Two Story,1936,2504
2394,130732,903 NW 36TH TER,CROWN HEIGHTS ADD,Duplex Two Story,1936,2331
2402,130733,839 NW 36TH TER,CROWN HEIGHTS ADD,Duplex Two Story,1939,3140
2414,130734,835 NW 36TH TER,CROWN HEIGHTS ADD,Duplex Two Story,1939,3140
2455,131794,1424 NW 44TH ST,SHAWS HTS SUB DIV,Duplex Two Story,1925,2177
2486,130742,3715 N OLIE AVE,CROWN HEIGHTS ADD,Duplex Two Story,1936,2980
2495,130743,3717 N OLIE AVE,CROWN HEIGHTS ADD,Duplex Two Story,1941,2468
2525,130747,908 NW 36TH TER,CROWN HEIGHTS ADD,Duplex Two Story,1934,2480
2531,130748,912 NW 36TH TER,CROWN HEIGHTS ADD,Duplex Two Story,1935,2522
2790,132467,1135 NW 41ST ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1915,2262
3030,131854,4809 N MCKINLEY AVE,SHAWS HTS SUB DIV,Duplex Two Story,1935,1008
3140,133516,1835 NW 42ND ST,WILEMAN 10TH,Duplex Two Story,1965,3981
3153,133517,1841 NW 42ND ST,WILEMAN 10TH,Duplex Two Story,1964,3516
3190,133521,1921 NW 42ND ST,WILEMAN 10TH,Duplex Two Story,1972,4408
3446,132538,1206 NW 40TH ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1927,3002
3458,131898,4614 N CLASSEN BLVD,CHESTERFIELD SUB ADDITION,Duplex Two Story,1947,1900
3465,131899,4610 N CLASSEN BLVD,CHESTERFIELD SUB ADDITION,Duplex Two Story,1947,1900
3479,131900,4606 N CLASSEN BLVD,CHESTERFIELD SUB ADDITION,Duplex Two Story,1947,2173
3768,131383,806 NW 45TH ST,DOUGLAS PLACE ADD,Duplex Two Story,1948,1850
3781,131384,808 NW 45TH ST,DOUGLAS PLACE ADD,Duplex Two Story,1948,1850
3890,133078,1737 NW 41ST ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1927,1468
4018,132595,1428 NW 41ST ST,PUTNAM HEIGHTS ADD,Duplex Two Story,1910,1731
4412,131475,838 NW 44TH ST,DOUGLAS PLACE ADD,Duplex Two Story,1948,1850
4422,131476,842 NW 44TH ST,DOUGLAS PLACE ADD,Duplex Two Story,1948,1850
4595,133148,1912 NW 42ND ST,WILEMAN 10TH,Duplex Two Story,1972,2576
4608,133150,1922 NW 42ND ST,WILEMAN 10TH,Duplex Two Story,1962,2276
4620,133151,1926 NW 42ND ST,WILEMAN 10TH,Duplex Two Story,1962,2508
4780,132041,1442 NW 45TH ST,MILAMS SUB ADDITION,Duplex Two Story,1931,2093
4999,130994,3717 N LEE AVE,CROWN HEIGHTS ADD,Duplex Two Story,1940,1488
4999,130994,3717 N LEE AVE,CROWN HEIGHTS ADD,Duplex Two Story,1940,1488
4999,130994,3717 N LEE AVE,CROWN HEIGHTS ADD,Duplex Two Story,1940,1488
5012,130995,3713 N LEE AVE,CROWN HEIGHTS ADD,Duplex Two Story,1940,1488
5024,130996,3714 N SHARTEL AVE,CROWN HEIGHTS ADD,Duplex Two Story,1938,2160
5024,130996,3714 N SHARTEL AVE,CROWN HEIGHTS ADD,Duplex Two Story,1938,1368
5034,130997,3716 N SHARTEL AVE,CROWN HEIGHTS ADD,Duplex Two Story,1938,2102
5047,130998,3720 N SHARTEL AVE,CROWN HEIGHTS ADD,Duplex Two Story,1940,2972
5058,130999,3726 N SHARTEL AVE,CROWN HEIGHTS ADD,Duplex Two Story,1940,2427
5067,131000,3730 N SHARTEL AVE,CROWN HEIGHTS ADD,Duplex Two Story,1938,2427
5078,131001,3734 N SHARTEL AVE,CROWN HEIGHTS ADD,Duplex Two Story,1940,2515
5554,136411,2132 NW 29TH ST,CASHION PLACE AMD,Duplex Two Story,1940,1612
5942,137833,1536 NW 31ST ST,MILITARY PARK ADD,Duplex Two Story,1935,2992
6068,137848,1446 NW 31ST ST,MILITARY PARK ADD,Duplex Two Story,1920,2063
6310,138875,1932 NW 30TH ST,WEST LAWN PARK,Duplex Two Story,1942,2058
6504,137892,1123 NW 30TH ST,MILITARY PARK ADD,Duplex Two Story,1928,2220
6514,137893,3110 N LAKE AVE,MILITARY PARK ADD,Duplex Two Story,1928,2220
6719,138296,1535 NW 28TH ST,EPWORTH VIEW ADD,Duplex Two Story,1929,2626
6799,138924,1818 NW 29TH ST,WEST LAWN PARK,Duplex Two Story,1933,2768
6799,138924,1818 NW 29TH ST,WEST LAWN PARK,Duplex Two Story,1947,1848
6831,138306,1508 NW 28TH ST,EPWORTH VIEW ADD,Duplex Two Story,1929,2516
7106,139878,3312 N ROBINSON AVE,EDGEMERE PARK ADD,Duplex Two Story,1943,1808
7119,139879,3316 N ROBINSON AVE,EDGEMERE PARK ADD,Duplex Two Story,1935,1224
7391,176834,3616 NW 43RD ST,SPORTSMANS HEIGHTS,Duplex Two Story,1979,4049
7522,138003,1437 NW 32ND ST,MILITARY PARK ADD,Duplex Two Story,1910,2025
7536,138996,2014 NW 26TH ST,WEST LAWN PARK,Duplex Two Story,1946,1404
7539,138997,2012 NW 26TH ST,WEST LAWN PARK,Duplex Two Story,1946,1680
7553,138998,2006 NW 26TH ST,WEST LAWN PARK,Duplex Two Story,1946,2048
7626,138013,1429 NW 32ND ST,MILITARY PARK ADD,Duplex Two Story,1908,2195
7640,138014,1433 NW 32ND ST,MILITARY PARK ADD,Duplex Two Story,1910,1623
7701,139937,421 W HILL ST,EDGEMERE PARK ADD,Duplex Two Story,1927,2720
7708,139938,417 W HILL ST,EDGEMERE PARK ADD,Duplex Two Story,1928,2168
7720,139939,413 W HILL ST,EDGEMERE PARK ADD,Duplex Two Story,1929,2448
7733,139940,409 W HILL ST,EDGEMERE PARK ADD,Duplex Two Story,1929,2988
7738,139941,405 W HILL ST,EDGEMERE PARK ADD,Duplex Two Story,1929,2712
7748,139942,3333 N HUDSON AVE,EDGEMERE PARK ADD,Duplex Two Story,1927,3384
7753,140586,720 NW 25TH ST,GUERNSEY PARK PLACE,Duplex Two Story,1930,2076
7821,139027,2414 N VIRGINIA AVE,WEST LAWN PARK,Duplex Two Story,1931,2682
7925,138426,1419 NW 24TH ST,EPWORTH VIEW ADD,Duplex Two Story,1918,2732
7977,138431,1445 NW 24TH ST,EPWORTH VIEW ADD,Duplex Two Story,1920,1380
8015,140612,611 NW 24TH ST,GUERNSEY PARK PLACE,Duplex Two Story,1918,2328
8027,138437,1434 NW 26TH ST,EPWORTH VIEW ADD,Duplex Two Story,1920,3188
8075,138063,1101 NW 33RD ST,MILITARY PARK ADD,Duplex Two Story,1924,2804
8075,138063,1101 NW 33RD ST,MILITARY PARK ADD,Duplex Two Story,1936,1695
8089,139055,3002 N KENTUCKY AVE,WEST LAWN PARK,Duplex Two Story,1928,2044
8148,140624,2508 N DEWEY AVE,GUERNSEY PARK PLACE,Duplex Two Story,1935,2899
8278,140636,616 NW 26TH ST,GUERNSEY PARK PLACE,Duplex Two Story,1915,3284
8346,140643,617 NW 25TH ST,GUERNSEY PARK PLACE,Duplex Two Story,1930,1080
8511,138108,1510 NW 34TH ST,MILITARY PARK ADD,Duplex Two Story,1920,1842
8596,139107,1707 NW 28TH ST,WEST LAWN PARK,Duplex Two Story,1930,2730
8645,140161,312 NW 24TH ST,JEFFERSON PARK ADD,Duplex Two Story,1910,2103
8645,140161,312 NW 24TH ST,JEFFERSON PARK ADD,Duplex Two Story,1925,1425
8721,138529,1200 NW 30TH ST,EPWORTH VIEW ADD,Duplex Two Story,1909,2532
8783,139125,1905 NW 27TH ST,WEST LAWN PARK,Duplex Two Story,2018,2542
8783,139125,1905 NW 27TH ST,WEST LAWN PARK,Duplex Two Story,2018,2542
8783,139125,1905 NW 27TH ST,WEST LAWN PARK,Duplex Two Story,2018,2542
8891,138549,1219 NW 28TH ST,EPWORTH VIEW ADD,Duplex Two Story,1910,2322
8924,138552,1228 NW 28TH ST,EPWORTH VIEW ADD,Duplex Two Story,1910,2817
8987,138559,1214 NW 28TH ST,EPWORTH VIEW ADD,Duplex Two Story,1940,2094
9078,140207,308 NW 25TH ST,JEFFERSON PARK ADD,Duplex Two Story,1925,2508
9154,138578,1200 NW 27TH ST,EPWORTH VIEW ADD,Duplex Two Story,1915,2165
9193,140730,626 NW 28TH ST,GUERNSEY PARK PLACE,Duplex Two Story,1928,1650
9200,138587,2508 N DOUGLAS BLVD,EPWORTH VIEW ADD,Duplex Two Story,1920,2277
9241,140225,223 NW 24TH ST,JEFFERSON PARK ADD,Duplex Two Story,1944,981
9266,140228,220 NW 25TH ST,JEFFERSON PARK ADD,Duplex Two Story,1925,2880
9340,138607,1200 NW 26TH ST,LAWNDALE ADDITION,Duplex Two Story,1952,2086
9438,138617,2609 N MILITARY AVE,LAWNDALE ADDITION,Duplex Two Story,1930,2111
9443,140110,3651 N HARVEY PKWY,EDGEMERE PARK ADD,Duplex Two Story,1935,1846
9447,138618,1201 NW 25TH ST,LAWNDALE ADDITION,Duplex Two Story,1930,2148
9646,140263,2609 N ROBINSON AVE,JEFFERSON PARK ADD,Duplex Two Story,1920,2617
9657,191077,2944 NW 30TH ST,INGLESIDE TO OKLA CITY,Duplex Two Story,2012,1600
9781,138236,1201 NW 33RD ST,UNPLTD PT SEC 20 12N 3W,Duplex Two Story,1948,1880
9794,138237,1207 NW 33RD ST,UNPLTD PT SEC 20 12N 3W,Duplex Two Story,1948,1930
9799,140278,2610 N HUDSON AVE,JEFFERSON PARK ADD,Duplex Two Story,1959,3474
9802,138238,1211 NW 33RD ST,UNPLTD PT SEC 20 12N 3W,Duplex Two Story,1948,1880
9806,140790,3012 N LEE AVE,GUERNSEY PARK PLACE,Duplex Two Story,1930,2922
9811,138239,1213 NW 33RD ST,UNPLTD PT SEC 20 12N 3W,Duplex Two Story,1948,1880
9821,138240,1217 NW 33RD ST,UNPLTD PT SEC 20 12N 3W,Duplex Two Story,1948,1930
9831,138241,1221 NW 33RD ST,UNPLTD PT SEC 20 12N 3W,Duplex Two Story,1948,1930
9843,138242,1225 NW 33RD ST,UNPLTD PT SEC 20 12N 3W,Duplex Two Story,1948,1880
9846,140282,315 NW 25TH ST,JEFFERSON PARK ADD,Duplex Two Story,1926,2710
9873,140285,305 NW 25TH ST,JEFFERSON PARK ADD,Duplex Two Story,1922,2004
9879,140286,301 NW 25TH ST,JEFFERSON PARK ADD,Duplex Two Story,1922,2010
9923,140290,2601 N HUDSON AVE,JEFFERSON PARK ADD,Duplex Two Story,1925,4133
9937,140292,419 NW 25TH ST,JEFFERSON PARK ADD,Duplex Two Story,1940,2240
10137,138721,1101 NW 28TH ST,EDGECOURT SUB ADD,Duplex Two Story,1943,1472
10265,138733,2820 N MILITARY AVE,EDGECOURT SUB ADD,Duplex Two Story,1932,2268
10274,138734,2814 N MILITARY AVE,EDGECOURT SUB ADD,Duplex Two Story,1930,2268
