id,propertyid,location,subdivision,bldg_description,year_built,sq_ft,lon,lat
79,130509,909 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One Story,1937,1650,-97.528135,35.514817
84,130510,905 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One Story,1948,1636,-97.527942,35.514824
93,130511,901 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One Story,1934,1392,-97.527769,35.514809
99,134165,2329 WESTLAWN PL,WAHLDALE SUB ADD,Duplex One Story,2010,1452,-97.553457,35.51065
125,133730,4614 N BARNES AVE,ROBERTS PENWOOD,Duplex One Story,1969,1916,-97.549136,35.518307
137,133731,4612 N BARNES AVE,ROBERTS PENWOOD,Duplex One Story,1969,1916,-97.549181,35.518175
147,133732,4610 N BARNES,ROBERTS PENWOOD,Duplex One Story,1969,1980,-97.549203,35.518038
187,133733,4608 N BARNES,ROBERTS PENWOOD,Duplex One Story,1969,1980,-97.5492,35.51795
212,133736,2121 NW 45TH ST,ROBERTS PENWOOD,Duplex One Story,1970,2580,-97.549156,35.517538
358,131578,1121 NW 48TH ST,ISLE VIEW SUB ADD,Duplex One Story,1935,959,-97.530829,35.520644
377,130540,1004 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One Story,1935,2178,-97.52881,35.514349
393,130541,1008 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One Story,1935,2269,-97.529021,35.51435
398,134199,2304 NW 38TH ST,WAHLDALE SUB ADD,Duplex One Story,1939,1475,-97.55244,35.50935
399,130542,1016 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One Story,1934,1694,-97.529363,35.514365
553,131598,1133 NW 47TH ST,HARRAH SUB SHAW HEIGHTS,Duplex One Story,1925,734,-97.531393,35.519764
566,131599,1129 NW 47TH ST,HARRAH SUB SHAW HEIGHTS,Duplex One Story,1925,1590,-97.531165,35.519782
613,131604,1109 NW 47TH ST,HARRAH SUB SHAW HEIGHTS,Duplex One Story,1930,1674,-97.530316,35.519765
847,130585,1019 NW 40TH ST,CROWN HEIGHTS ADD,Duplex One Story,1934,1989,-97.529459,35.51283
850,131103,903 NW 48TH ST,DOUGLAS PLACE ADD,Duplex One Story,1941,2027,-97.527842,35.520597
852,130586,1013 NW 40TH ST,CROWN HEIGHTS ADD,Duplex One Story,1934,2453,-97.529197,35.512845
862,130587,1009 NW 40TH ST,CROWN HEIGHTS ADD,Duplex One Story,1934,2485,-97.529015,35.512831
883,131632,1116 NW 47TH ST,COLTERS SUBDIVISION,Duplex One Story,1925,1109,-97.530679,35.519422
993,133816,4501 N YOUNGS BLVD,WASHINGTON HEIGHTS,Duplex One Story,2000,1665,-97.552322,35.516585
1010,132286,1208 NW 37TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1929,1956,-97.532648,35.508673
1011,133820,4421 N YOUNGS BLVD,WASHINGTON HEIGHTS,Duplex One Story,2000,4583,-97.552513,35.516327
1019,133821,4505 N YOUNGS BLVD,WASHINGTON HEIGHTS,Duplex One Story,2000,2124,-97.552322,35.516692
1166,131660,1124 NW 45TH ST,TEAMS SUB BLK 6 SHAWS HGTS,Duplex One Story,1951,1431,-97.531049,35.517611
1199,131663,1134 NW 45TH ST,TEAMS SUB BLK 6 SHAWS HGTS,Duplex One Story,1927,1565,-97.531546,35.517562
1220,132798,1819 NW 38TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1918,1418,-97.542846,35.510388
1231,132799,1821 NW 38TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1927,1592,-97.543011,35.510432
1247,131668,1137 NW 44TH ST,TEAMS SUB BLK 6 SHAWS HGTS,Duplex One Story,1924,1110,-97.531535,35.517323
1251,132311,3922 N CLASSEN BLVD,PUTNAM HEIGHTS ADD,Duplex One Story,1954,2568,-97.533898,35.511002
1251,132311,3922 N CLASSEN BLVD,PUTNAM HEIGHTS ADD,Duplex One Story,1954,2562,-97.533898,35.511002
1251,132311,3922 N CLASSEN BLVD,PUTNAM HEIGHTS ADD,Duplex One Story,1954,2568,-97.533898,35.511002
1276,131671,1125 NW 44TH ST,TEAMS SUB BLK 6 SHAWS HGTS,Duplex One Story,1924,1434,-97.531037,35.517136
1306,132317,1208 NW 39TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1960,1812,-97.53266,35.511074
1338,131680,1106 NW 44TH ST,HILLCREST SUB ADD,Duplex One Story,1925,1650,-97.530259,35.516781
1432,131690,4412 N MILITARY AVE,HILLCREST SUB ADD,Duplex One Story,1953,1224,-97.531841,35.516564
1478,133869,2205 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex One Story,1982,1767,-97.550248,35.520964
1599,132346,1127 NW 38TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1925,1745,-97.531065,35.510485
1614,132347,1131 NW 38TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1924,1686,-97.531231,35.510477
1643,133886,2224 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex One Story,1965,2936,-97.551143,35.520513
1691,131715,1235 NW 43RD ST,HILLCREST SUB ADD,Duplex One Story,1929,1962,-97.5336,35.516211
1733,131720,1213 NW 43RD ST,HILLCREST SUB ADD,Duplex One Story,1929,1608,-97.5327,35.516173
1818,130304,4616 N HARVEY PKWY,EDGEMERE TERRACE,Duplex One Story,1957,2243,-97.518841,35.517521
1827,131729,1122 NW 43RD ST,SHAWS HTS SUB DIV,Duplex One Story,1927,1436,-97.530875,35.515873
1847,130307,4708 N HARVEY PKWY,EDGEMERE TERRACE,Duplex One Story,1957,1716,-97.518499,35.517971
1860,131732,1132 NW 43RD ST,SHAWS HTS SUB DIV,Duplex One Story,1929,1796,-97.531364,35.515849
1892,132868,1632 NW 39TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1950,1624,-97.540169,35.511141
1952,131743,1210 NW 43RD ST,SHAWS HTS SUB DIV,Duplex One Story,1930,1694,-97.532574,35.515875
1968,132383,1110 NW 37TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1924,2004,-97.530396,35.508682
1979,132384,1106 NW 37TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1924,2204,-97.530222,35.5087
2107,131760,1205 MILITARY CT,SHAWS HTS SUB DIV,Duplex One Story,1934,1257,-97.532398,35.515492
2119,131761,1200 MILITARY CT,SHAWS HTS SUB DIV,Duplex One Story,1934,1257,-97.532165,35.515221
2125,131762,1204 MILITARY CT,SHAWS HTS SUB DIV,Duplex One Story,1934,1257,-97.532392,35.51522
2138,131763,1203 MILITARY CT,SHAWS HTS SUB DIV,Duplex One Story,1934,1257,-97.532291,35.515511
2191,131236,920 NW 48TH ST,DOUGLAS PLACE ADD,Duplex One Story,1952,2434,-97.528649,35.520194
2238,132409,1106 NW 40TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1928,2057,-97.530208,35.512345
2516,132436,1103 NW 40TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1981,2304,-97.530046,35.512987
2520,132437,1107 NW 40TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1981,2304,-97.530271,35.51297
2524,134412,3910 N BARNES,PUTNAM HEIGHTS 2ND,Duplex One Story,1925,848,-97.548937,35.51017
2582,132444,1135 NW 40TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1979,1300,-97.531478,35.512844
2623,131812,1516 NW 45TH ST,SHAWS HTS SUB DIV,Duplex One Story,1925,1644,-97.537412,35.517607
2628,131813,1520 NW 45TH ST,SHAWS HTS SUB DIV,Duplex One Story,1925,1600,-97.537622,35.517556
2639,132450,1138 NW 42ND ST,PUTNAM HEIGHTS ADD,Duplex One Story,1920,1376,-97.531567,35.514399
2640,131814,1524 NW 45TH ST,SHAWS HTS SUB DIV,Duplex One Story,1925,1580,-97.537756,35.517586
2659,132452,1130 NW 42ND ST,PUTNAM HEIGHTS ADD,Duplex One Story,1930,2058,-97.531278,35.514316
2781,131829,1505 NW 44TH ST,SHAWS HTS SUB DIV,Duplex One Story,1930,1616,-97.536957,35.517321
2847,132473,1145 NW 42ND ST,PUTNAM HEIGHTS ADD,Duplex One Story,1918,1485,-97.531816,35.514817
2856,132474,1137 NW 42ND ST,PUTNAM HEIGHTS ADD,Duplex One Story,1912,926,-97.531596,35.514763
2949,131847,1529 NW 47TH ST,SHAWS HTS SUB DIV,Duplex One Story,1925,1611,-97.537939,35.519753
2964,132485,1229 NW 42ND ST,PUTNAM HEIGHTS ADD,Duplex One Story,1920,1328,-97.533603,35.514788
3061,132996,1832 NW 41ST ST,PUTNAM HEIGHTS ADD,Duplex One Story,1939,1088,-97.543486,35.513537
3174,134475,2226 NW 37TH ST,REARDONS SUB ADD,Duplex One Story,1935,1134,-97.550394,35.508546
3301,134487,3920 N BARNES AVE,BEULAH HEIGHTS ADD,Duplex One Story,1920,1174,-97.548915,35.510548
3308,132526,1213 NW 40TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1920,1474,-97.532809,35.512792
3360,131888,1202 NW 46TH ST,CHESTERFIELD SUB ADDITION,Duplex One Story,1923,1345,-97.532305,35.518546
3360,131888,1202 NW 46TH ST,CHESTERFIELD SUB ADDITION,Duplex One Story,1923,1887,-97.532305,35.518546
3365,131889,1206 NW 46TH ST,CHESTERFIELD SUB ADDITION,Duplex One Story,1923,1518,-97.532409,35.518512
3455,131352,1009 NW 45TH ST,DOUGLAS PLACE ADD,Duplex One Story,1920,1258,-97.529131,35.517701
3482,131901,4602 N CLASSEN BLVD,CHESTERFIELD SUB ADDITION,Duplex One Story,1946,1287,-97.534001,35.517967
3631,131369,1008 NW 45TH ST,DOUGLAS PLACE ADD,Duplex One Story,1933,1660,-97.529142,35.517263
3737,131380,907 NW 44TH ST,DOUGLAS PLACE ADD,Duplex One Story,1945,1336,-97.528114,35.516706
3737,131380,907 NW 44TH ST,DOUGLAS PLACE ADD,Duplex One Story,1945,1336,-97.528114,35.516706
3753,132569,1442 NW 40TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1929,2418,-97.536483,35.5123
3760,131382,4519 N SHARTEL AVE,DOUGLAS PLACE ADD,Duplex One Story,1948,1969,-97.525575,35.517193
3859,132580,1417 NW 40TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1928,1833,-97.535323,35.512805
3980,133088,4200 N KENTUCKY AVE,PUTNAM HEIGHTS ADD,Duplex One Story,1969,1824,-97.543523,35.513945
4094,132602,1415 NW 41ST ST,PUTNAM HEIGHTS ADD,Duplex One Story,1935,2053,-97.535324,35.513836
4103,132603,1419 NW 41ST ST,PUTNAM HEIGHTS ADD,Duplex One Story,1935,1918,-97.535456,35.513836
4108,132604,1423 NW 41ST ST,PUTNAM HEIGHTS ADD,Duplex One Story,1935,1918,-97.53563,35.513821
4153,177025,3629 NW 43RD ST,TREADWELL HILLS,Duplex One Story,1982,2194,-97.58305,35.515334
4163,177026,3625 NW 43RD ST,TREADWELL HILLS,Duplex One Story,1982,2194,-97.582867,35.515322
4197,132613,1505 NW 41ST ST,PUTNAM HEIGHTS ADD,Duplex One Story,1930,1837,-97.537235,35.513906
4269,131991,1441 NW 48TH ST,TEAMS SUB BLKS 17-19 SHAW HGTS,Duplex One Story,1930,1468,-97.536355,35.520641
4517,131485,904 NW 44TH ST,DOUGLAS PLACE ADD,Duplex One Story,1947,1170,-97.528014,35.516303
4524,133142,1820 NW 42ND ST,WILEMAN 10TH,Duplex One Story,1965,3193,-97.542501,35.514404
4530,131486,908 NW 44TH ST,DOUGLAS PLACE ADD,Duplex One Story,1948,1139,-97.528088,35.516279
4534,133143,1824 NW 42ND ST,WILEMAN 10TH,Duplex One Story,1964,1964,-97.542776,35.514453
4542,133144,1830 NW 42ND ST,WILEMAN 10TH,Duplex One Story,1972,2514,-97.543022,35.514415
4556,133145,1836 NW 42ND ST,WILEMAN 10TH,Duplex One Story,1972,2466,-97.543373,35.514441
4568,133146,1840 NW 42ND ST,WILEMAN 10TH,Duplex One Story,1962,2240,-97.543509,35.51437
4580,133147,1900 NW 42ND ST,WILEMAN 10TH,Duplex One Story,1964,2064,-97.544013,35.514345
4602,133149,1918 NW 42ND ST,WILEMAN 10TH,Duplex One Story,1962,3272,-97.544574,35.514363
4629,133152,1930 NW 42ND ST,WILEMAN 10TH,Duplex One Story,1963,2094,-97.545212,35.514329
4637,132027,1424 NW 46TH ST,LAKE VIEW SUB ADD,Duplex One Story,1914,1400,-97.53564,35.518489
4643,133153,1936 NW 42ND ST,WILEMAN 10TH,Duplex One Story,1962,2349,-97.545451,35.514321
4646,132028,1422 NW 46TH ST,LAKE VIEW SUB ADD,Duplex One Story,1925,1400,-97.535546,35.518512
4654,132029,1416 NW 46TH ST,LAKE VIEW SUB ADD,Duplex One Story,1925,1692,-97.535311,35.518488
4656,133154,1940 NW 42ND ST,WILEMAN 10TH,Duplex One Story,1962,2240,-97.545613,35.514435
4680,132661,1532 NW 40TH ST,PUTNAM HEIGHTS ADD,Duplex One Story,1928,1928,-97.538199,35.512335
4915,133703,1613 NW 46TH ST,UNPLTD PT SEC 17 12N 3W,Duplex One Story,1978,2205,-97.539667,35.518926
4965,133708,1609 NW 46TH ST,UNPLTD PT SEC 17 12N 3W,Duplex One Story,1978,2205,-97.539429,35.518917
4978,133709,1605 NW 46TH ST,UNPLTD PT SEC 17 12N 3W,Duplex One Story,1978,2205,-97.539202,35.518904
5233,136379,2145 NW 29TH ST,CASHION PLACE AMD,Duplex One Story,1925,1152,-97.549724,35.499691
5242,136380,2141 NW 29TH ST,CASHION PLACE AMD,Duplex One Story,1935,1152,-97.549554,35.499685
5254,136381,2139 NW 29TH ST,CASHION PLACE AMD,Duplex One Story,1925,1152,-97.549423,35.499799
5698,138796,1629 NW 29TH ST,WESTBROOK ADDITION,Duplex One Story,1925,1756,-97.540112,35.499706
5758,138802,1605 NW 29TH ST,WESTBROOK ADDITION,Duplex One Story,1926,1770,-97.539086,35.499723
5788,138805,1604 NW 29TH ST,WESTBROOK ADDITION,Duplex One Story,1925,1697,-97.539149,35.499262
5813,132143,4719 N MCKINLEY AVE,OHIO REALTY CO ADD,Duplex One Story,1925,1541,-97.536827,35.519422
5861,132147,4701 N MCKINLEY AVE,OHIO REALTY CO ADD,Duplex One Story,1925,1466,-97.536799,35.518841
5861,132147,4701 N MCKINLEY AVE,OHIO REALTY CO ADD,Duplex One Story,1925,1119,-97.536799,35.518841
6008,137842,1433 NW 30TH ST,MILITARY PARK ADD,Duplex One Story,1915,1693,-97.535897,35.50079
6274,139795,120 NW 31ST ST,EDGEMERE PARK ADD,Duplex One Story,1930,1968,-97.514824,35.501242
6284,139796,116 NW 31ST ST,EDGEMERE PARK ADD,Duplex One Story,1930,1968,-97.514632,35.501241
6286,138253,1536 NW 30TH ST,EPWORTH VIEW ADD,Duplex One Story,1929,1786,-97.538468,35.500318
6296,139797,124 NW 31ST ST,EDGEMERE PARK ADD,Duplex One Story,1947,1374,-97.514994,35.501251
6316,135250,2724 NW 50TH ST,MAYFAIR HEIGHTS BLKS 1 THRU 29,Duplex One Story,1948,1662,-97.56287,35.521821
6323,135251,2720 NW 50TH ST,MAYFAIR HEIGHTS BLKS 1 THRU 29,Duplex One Story,1948,1662,-97.562648,35.521783
6428,137884,1129 NW 30TH ST,MILITARY PARK ADD,Duplex One Story,1930,1498,-97.531422,35.500796
6529,138897,1720 NW 30TH ST,WEST LAWN PARK,Duplex One Story,1939,2609,-97.541471,35.500329
6569,138280,1518 NW 29TH ST,EPWORTH VIEW ADD,Duplex One Story,1918,1592,-97.537693,35.499303
6587,138282,1508 NW 29TH ST,EPWORTH VIEW ADD,Duplex One Story,1925,1930,-97.537294,35.499239
6668,138291,1517 NW 28TH ST,EPWORTH VIEW ADD,Duplex One Story,1915,1638,-97.537614,35.498681
6671,137918,1201 NW 31ST ST,MILITARY PARK ADD,Duplex One Story,1931,1150,-97.532327,35.501985
6708,138295,1531 NW 28TH ST,EPWORTH VIEW ADD,Duplex One Story,1925,1650,-97.538225,35.498681
6909,137942,1420 NW 32ND ST,MILITARY PARK ADD,Duplex One Story,1915,1480,-97.535482,35.502716
6947,138319,1539 NW 27TH ST,EPWORTH VIEW ADD,Duplex One Story,1947,1771,-97.538543,35.497619
6964,138939,1700 NW 29TH ST,WEST LAWN PARK,Duplex One Story,1925,1784,-97.540644,35.499245
6988,138942,2024 NW 28TH ST,WEST LAWN PARK,Duplex One Story,1923,1334,-97.546849,35.498224
6999,138943,2022 NW 28TH ST,WEST LAWN PARK,Duplex One Story,1927,1256,-97.546688,35.49825
7008,139868,122 NW 32ND ST,EDGEMERE PARK ADD,Duplex One Story,1930,1475,-97.51496,35.502216
7012,138944,2016 NW 28TH ST,WEST LAWN PARK,Duplex One Story,1947,1469,-97.54644,35.498231
7019,139869,126 NW 32ND ST,EDGEMERE PARK ADD,Duplex One Story,1930,2142,-97.515161,35.502208
7048,138948,2000 NW 28TH ST,WEST LAWN PARK,Duplex One Story,1953,2850,-97.545789,35.498246
7072,139874,111 NW 32ND ST,EDGEMERE PARK ADD,Duplex One Story,1937,1432,-97.514598,35.502666
7080,139875,115 NW 32ND ST,EDGEMERE PARK ADD,Duplex One Story,1937,1496,-97.514776,35.502659
7126,138956,1906 NW 28TH ST,WEST LAWN PARK,Duplex One Story,1930,1284,-97.544298,35.498274
7219,137973,1534 NW 33RD ST,MILITARY PARK ADD,Duplex One Story,1935,1836,-97.53845,35.503941
7290,176823,4304 N PORTLAND AVE,SPORTSMANS HEIGHTS,Duplex One Story,1964,2460,-97.583026,35.514564
7305,176824,4300 N PORTLAND AVE,SPORTSMANS HEIGHTS,Duplex One Story,1964,2460,-97.583043,35.514327
7310,176825,4301 N JUNE AVE,SPORTSMANS HEIGHTS,Duplex One Story,1964,2436,-97.582799,35.514326
7318,176826,4305 N JUNE AVE,SPORTSMANS HEIGHTS,Duplex One Story,1964,2436,-97.582782,35.514547
7329,176827,4309 N JUNE AVE,SPORTSMANS HEIGHTS,Duplex One Story,1963,2664,-97.582688,35.514814
7338,176828,4316 N JUNE AVE,SPORTSMANS HEIGHTS,Duplex One Story,1963,2967,-97.582251,35.514795
7344,138977,2022 NW 27TH ST,WEST LAWN PARK,Duplex One Story,2008,2054,-97.546709,35.496935
7349,176829,4304 N JUNE AVE,SPORTSMANS HEIGHTS,Duplex One Story,1961,3153,-97.582197,35.514544
7362,176830,4300 N JUNE AVE,SPORTSMANS HEIGHTS,Duplex One Story,1961,3163,-97.582193,35.514291
7372,176831,4303 NW 42ND TER,SPORTSMANS HEIGHTS,Duplex One Story,1963,2793,-97.581911,35.51437
7380,176832,4305 NW 42ND TER,SPORTSMANS HEIGHTS,Duplex One Story,1964,2436,-97.581933,35.514535
7395,176835,4312 NW 42ND TER,SPORTSMANS HEIGHTS,Duplex One Story,1968,2532,-97.581392,35.51475
7512,139918,400 W HILL ST,EDGEMERE PARK ADD,Duplex One Story,1928,2064,-97.519913,35.503164
7520,138995,2020 NW 26TH ST,WEST LAWN PARK,Duplex One Story,1928,1302,-97.546619,35.496137
7527,176484,3211 NW 36TH ST,BELMONT PLACE,Duplex One Story,1983,1424,-97.572581,35.508032
7537,176485,3209 NW 36TH ST,BELMONT PLACE,Duplex One Story,1983,1424,-97.572515,35.507978
7545,176486,3207 NW 36TH ST,BELMONT PLACE,Duplex One Story,1983,1424,-97.572389,35.508028
7554,176487,3205 NW 36TH ST,BELMONT PLACE,Duplex One Story,1983,1424,-97.572317,35.507973
7559,139923,420 W HILL ST,EDGEMERE PARK ADD,Duplex One Story,1952,1666,-97.520826,35.503215
7563,176488,3203 NW 36TH ST,BELMONT PLACE,Duplex One Story,1982,1405,-97.572174,35.508027
7570,176489,3201 NW 36TH ST,BELMONT PLACE,Duplex One Story,1982,1403,-97.572087,35.507975
7577,139925,417 NW 32ND ST,EDGEMERE PARK ADD,Duplex One Story,1930,1788,-97.520622,35.502632
7582,176490,3709 N LAND AVE,BELMONT PLACE,Duplex One Story,2003,1588,-97.572307,35.508217
7594,176491,3711 N LAND AVE,BELMONT PLACE,Duplex One Story,2003,1501,-97.572307,35.508298
7598,139927,409 NW 32ND ST,EDGEMERE PARK ADD,Duplex One Story,1930,1843,-97.520272,35.502621
7607,139928,405 NW 32ND ST,EDGEMERE PARK ADD,Duplex One Story,1930,1831,-97.520115,35.502638
7616,139929,401 NW 32ND ST,EDGEMERE PARK ADD,Duplex One Story,1930,1843,-97.520042,35.502681
7630,139930,400 NW 33RD ST,EDGEMERE PARK ADD,Duplex One Story,1928,2324,-97.519789,35.504048
7637,139931,404 NW 33RD ST,EDGEMERE PARK ADD,Duplex One Story,1928,2120,-97.519968,35.504081
7658,139933,412 NW 33RD ST,EDGEMERE PARK ADD,Duplex One Story,1929,1923,-97.520292,35.504097
7664,139934,418 NW 33RD ST,EDGEMERE PARK ADD,Duplex One Story,1927,1929,-97.520522,35.504158
7678,139935,420 NW 33RD ST,EDGEMERE PARK ADD,Duplex One Story,1927,1923,-97.520625,35.504116
7699,140581,702 NW 25TH ST,GUERNSEY PARK PLACE,Duplex One Story,1920,1911,-97.524239,35.495277
7712,140582,706 NW 25TH ST,GUERNSEY PARK PLACE,Duplex One Story,1920,1662,-97.524399,35.495255
7713,138405,2412 N MCKINLEY AVE,EPWORTH VIEW ADD,Duplex One Story,1920,1500,-97.536555,35.493828
7763,138410,1426 NW 24TH ST,EPWORTH VIEW ADD,Duplex One Story,1916,2935,-97.535723,35.494033
7775,140588,726 NW 25TH ST,GUERNSEY PARK PLACE,Duplex One Story,1920,2292,-97.525243,35.49519
7832,138417,1415 NW 24TH ST,EPWORTH VIEW ADD,Duplex One Story,1920,994,-97.5351,35.494562
7837,138034,1221 NW 32ND ST,MILITARY PARK ADD,Duplex One Story,1915,1969,-97.533137,35.503174
7874,138421,1442 NW 25TH ST,EPWORTH VIEW ADD,Duplex One Story,1919,1463,-97.53637,35.495128
7911,140601,606 NW 25TH ST,GUERNSEY PARK PLACE,Duplex One Story,1935,1131,-97.523009,35.495242
7916,139037,2035 NW 29TH ST,WEST LAWN PARK,Duplex One Story,1934,1036,-97.547279,35.499845
7959,140606,624 NW 25TH ST,GUERNSEY PARK PLACE,Duplex One Story,1930,1701,-97.523793,35.495222
7960,139042,2015 NW 29TH ST,WEST LAWN PARK,Duplex One Story,1942,1266,-97.546358,35.499712
7965,138430,1441 NW 24TH ST,EPWORTH VIEW ADD,Duplex One Story,1926,1555,-97.536308,35.494537
8071,139053,1905 NW 29TH ST,WEST LAWN PARK,Duplex One Story,1930,1763,-97.544244,35.499692
8079,139054,1903 NW 29TH ST,WEST LAWN PARK,Duplex One Story,1931,1858,-97.54415,35.499711
8092,175881,3115 NW 45TH ST,SPEECE ADDN,Duplex One Story,1947,2342,-97.571655,35.517384
8369,140004,413 NW 33RD ST,EDGEMERE PARK ADD,Duplex One Story,1930,2174,-97.52025,35.504542
8392,140006,405 NW 33RD ST,EDGEMERE PARK ADD,Duplex One Story,1930,2154,-97.51991,35.504518
8399,140007,401 NW 33RD ST,EDGEMERE PARK ADD,Duplex One Story,1930,2020,-97.519698,35.504484
8413,139089,1907 NW 28TH ST,WEST LAWN PARK,Duplex One Story,1929,1884,-97.544326,35.49872
8418,140650,724 NW 26TH ST,GUERNSEY PARK PLACE,Duplex One Story,1925,1228,-97.525121,35.496147
8606,139108,1701 NW 28TH ST,WEST LAWN PARK,Duplex One Story,1950,2013,-97.540684,35.498705
8719,140682,622 NW 27TH ST,GUERNSEY PARK PLACE,Duplex One Story,1920,1481,-97.523512,35.497293
8753,139122,1919 NW 27TH ST,WEST LAWN PARK,Duplex One Story,1930,1587,-97.544881,35.497688
8894,140699,518 NW 27TH ST,GUERNSEY PARK PLACE,Duplex One Story,1948,1467,-97.52196,35.497226
8904,140700,522 NW 27TH ST,GUERNSEY PARK PLACE,Duplex One Story,1930,1859,-97.522125,35.497215
8922,140701,530 NW 27TH ST,GUERNSEY PARK PLACE,Duplex One Story,1930,2518,-97.522373,35.497266
8929,140702,527 NW 26TH ST,GUERNSEY PARK PLACE,Duplex One Story,1925,1827,-97.522301,35.496632
8987,138559,1214 NW 28TH ST,EPWORTH VIEW ADD,Duplex One Story,1910,1592,-97.532833,35.49827
9181,140728,620 NW 28TH ST,GUERNSEY PARK PLACE,Duplex One Story,1927,1868,-97.523507,35.498286
